adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
196307309,Nasr City,03-11-2023,jeep grand cherokee 2016,1300000,Cash,سيارة زيرو برا وجوا كل الصيانه معموله عداد ١٧٠ الف كم,Benzine,160000,179999,Silver,Automatic,SUV,3000,
196306487,New Cairo - El Tagamoa,03-11-2023,بيجو 405 ايرانى,220000,Cash,Peugoet Samand 2007 90000 KMفبريكة جوة و برةبحالة مميزة جدا,Benzine,90000,99999,Silver,Manual,Sedan,1600,
196306657,Heliopolis,03-11-2023,MERCEDES E200 model 2022,2800000,Cash,مرسيدس E200موديل 2022عداد 17 الف كيلوفبريكة بالكامل بدون خربوشمرور التجمع رخصل سارية الي شهر 12للتواصل : 01159105004,Benzine,10000,19999,White,Automatic,Sedan,1800,2000
196311508,Downtown Cairo,03-11-2023,بيجو ٤٠٧ الوحيده فى مصر تورينج,300000,Cash,السياره فابريكه بالكامل لا تحتاج اى مصروفات من اى نوع كامله فاتحه سقف جنط ١٧ السياره تورينج اعلى فئه والوحيده فى مصر والبيع بعقد مسجل,Benzine,180000,199999,White,Automatic,Sedan,1800,2000
196311697,Obour City,03-11-2023,سيارة للبيع,130000,Cash,سياره فابريكا دواخل رشه بالكامل في الخارجلي التواصل 01153886873,Benzine,200000,,Burgundy,Manual,Sedan,1400,1500
196312307,Obour City,03-11-2023,سياره للبيع,250000,Cash,تويوتا ٢٠٠٨فبريكه بلكامل من الدخل استخدام شخصي مرور قليوب رخصه سنه,Diesel,200000,,White,Manual,Pickup,3000,
196237307,Heliopolis,03-11-2023,نيسان صني,280000,Cash,نيسان صني 2018 الفئة الثانيه رشة بالكامل ماعدا السقف والشنطةفيها خبطة في الشنطة وتم استعدالها ورشهارخصة حتى شهر 11 ابريل 2023,Benzine,160000,179999,Other Color,Automatic,Sedan,1600,
196312883,Sheraton,03-11-2023,سياره مميزه,500000,Cash,فابريقه  ماعدا جزء من اكصدام صيانه في توكيل لسه عاملها بقالي ١٥٠٠ كيلوا رخصه سنه,Benzine,50000,59999,Black,Automatic,Sedan,1600,
196210088,Heliopolis,03-11-2023,BMW X5 M50,3800000,Installments,Bmw X5 M50i Full Protection (Protect me)30000 km *agent maintenance* 4.4 Liter- inline -Twin power turbo -V8 530 Horse Power Exterior M PackageBmw xDrive All wheel DriveM leather Steering wheelM sport Exhaust SystemAdaptive M Suspension Adaptive LED HeadlightsHigh Beam assistance Panoramic Sunroof Soft CloseHead-Up Display Adaptive Cruise Control Bmw Gestur Control Harman kardon surround sound systemRear Seat Entertainment SystemParking Assistance for more info :01000336665,Benzine,20000,29999,Gray,Automatic,4X4,3000,
196312872,Nasr City,03-11-2023,بي ام دابليوا 520i لاكشري وكيل فابريكابالكامل عداد 30000km صيانه توكيل,2150000,Cash,‏#BMW520i#سيارات_لاكشري#سيارات_كسرزيرو‏‎‏- [ ]Model 2019‏‎‏- [ ]Category Luxury‏‎‏- [ ]White color‏‎‏- [ ]Counter 30000kmموتور 2000Ccصيانات توكيل‏‎‏* AutoDubai‏‎‏‎* عمالقة  السيارات لاكشري وكسر الزيرو ف مصر ‏‎‏‎* استلام فوري متاح إمكانيات تبديل السيارات‏‎‏‎* أوتو دبي الاسم الاول ف مصر ف عالم السيارات‏‎‏‎* ٪؜متاح امكانية تقسيط بمقدم  يبدأ من 20*متاح إمكانية التقسيط المباشر‏‎‏‎‏‎ #للاستعلام:01024383838بيج اولكس‏ مدينة نصر شارع الشيخ ابراهيم زيدان مع احمد الصاوى متفرع من مصطفى النحاس ‏‎‏‎اللوكيشن ‏‎‏,Benzine,20000,29999,White,Automatic,Sedan,1800,2000
196312902,Nasr City,03-11-2023,عربية كيا سورينتو للبيع,1000100,Cash,عربية كيا سورينتو للبيع ملاكى القاهره ماشيه 50الف جميع الكماليات اوتوماتيك    172 حصان  cc2400      موديل سنه2020اللون احمر غامق مطلوب مليون و100الف قابل للتفاوض البسيط 01004001518 المهندس إبراهيم,Benzine,50000,59999,Red,Automatic,Hatchback,2200,2800
196312926,Gesr Al Suez,03-11-2023,افيو 2020,325000,Cash,افيو 2020 فبريكه بالكامل عداد 92000 مرور عبود   رخصه سنتين كل الصيانات معموله لا تحتاج اي مصاريف 01289005070,Benzine,0,9999,Blue- Navy Blue,Automatic,Sedan,1400,1500
196320260,Sheraton,03-11-2023,كيا سيراتو ٢٠١٢ كسر زيروو,400000,Cash,كيا سيراتو ٢٠١٢ كامله ماعدا فتحه السقف والبصمه عداد ٨٥٠٠٠ شرعى رش بالكامل ماعدا السقف للنظافه بدون حادث طاره مالتى تليفون وبلوتوث وفرش جلد وارضيه وشنطه جلد والمخادع شاشات dvd بالاضافه لمرايا الصالون والفتيس الحديث ٦سرعات وسنسور اضاءه  رخصه سنه مرور مصرالجديده كتالوجات ومفتاح اسبير ومفتاح عادى زياده مش ريموت والسعر قابل للتفاوض والتجار يمتنعون منعا للاحراج,Benzine,80000,89999,Black,Automatic,Sedan,1600,
196321236,New Cairo - El Tagamoa,03-11-2023,أسرة تبيع بورش كايين ٢٠٢٠,4000000,Cash,بورش كايين ٢٠٢٠ أسود ميتاليك× بيج ضمان الوكيل حتى آخر ٢٠٢٤ جميع الكماليات الإضافية,Benzine,50000,59999,Black,Automatic,SUV,3000,
196255846,Nasr City,03-11-2023,تيبا سايبا,13500,Cash,سياره بدهان المصنع فابريكة بره وجوه عداد ٨٩٠٠٠ جميع الكماليات رخصة مدينة نصر من الزيرو باسم المالك رخصة ٨ شهور الاتصال للجادين 01559733350,Benzine,80000,89999,Silver,Manual,Sedan,1400,1500
196321749,Nasr City,03-11-2023,hyundai accent rb 2022 highline /هيونداى اكسنت,520000,Cash,X drive_automotive Hyundai accent rb 2022 highline_______________________________________________________الموديل: 2022المسافة المقطوعة: 40000 كمفبريكه بالكاملقوه المحرك 1600شكل الجسم: سيداننوع الدفع/الجردفع امامى حجم الشنطه : 389فتحه سقف باورمكيفريموات كهرباءزجاج فاميهكشاف ضبابمثبت السرعهمانع الحركةأجهزة إستشعار الإصطفاف - خلفيعجلة قيادة متعددة الوظائفيعمل بنظام Android Auto / Apple Car Playنظام الفرامل المانعة للانغلاق (ABS)توزيع الفرامل الإلكتروني (EBD). . . . . . . . . . . ___________________________________________استبدل سيارتك القديمه يسيارتك الجديده باحسن سعر فى مصر____________________________________________متاح لدينا جميع انواع التقسيط للشركه و البنوكعانا هتقدر تشتري  او تبيع عربيتك باحسن سعر  سواء كاش او عن طريق تقسيط البنك بمقدمات بتبتدى من 20% و فايده بتبتدى من 13% فى السنه ____________________________________________For more information call01115800073-01000768811-01000766955Address79 Hafez Ramadan Al manteqah al sadesah  Nasr city cairo  Egypt,Benzine,40000,49999,Silver,Automatic,Sedan,1600,
196319937,Nasr City,03-11-2023,كيا ريو هاتشباك فضى 2004,120000,Cash,للبيع كيا ريو هاتشباك فضى2004 تكيف تحفة. . لسه راشة عدا السقف الفرش بالكامل جلد والارضية والشنطة01225026425,Benzine,200000,,Silver,Manual,Hatchback,1600,
196294654,Obour City,03-11-2023,للبيع,430000,Cash,العربيه فابريكة من الداخل و الخارج من الاكصدام الاكصدام الفئه التانيه من المالك مباشرا السعر قابل للتفاوض عند الجديه للتواصل 01153838999,Benzine,80000,89999,Black,Automatic,Sedan,1400,1500
196322731,Abasiya,03-11-2023,hyundai elantra hd,450000,Cash,هيونداى النترا الفئه الاولى فبريكا بالكامل عداد 100000 كم بها غاز طبيعى اللون ازرق زهرى مطلوب 450 الف. تليفون ٠١١٢٦٨١٧٥٢٧,Natural Gas,100000,119999,Blue- Navy Blue,Automatic,Sedan,1600,
196322265,New Cairo - El Tagamoa,03-11-2023,cerato 2008 سيراتو ٢٠٠٨,250000,Cash,كيا سيراتو ٢٠٠٨ عداد ١٧٥ الف ومغيرلها ماتور جديد كامل ب ١٦ الف جنيه ممتاز ماشاء الله كان عامل ٨٠ الف كيلو يعني الماتور لانج ومثبت علي الرخصه والماتور بتاع السيراتو ٢٠١٠ ربنا يبارك لصاحب النصيب العربيه فابريكا دواخل بالكامل راشه جنب يمين وكابوت نظافه ومرمات محتاجه حاجات بسيطه فالعفشه ورش نظافه من بره تم تعديل السعر لسرعة البيع,Benzine,160000,179999,Other Color,Automatic,Sedan,1600,
196322429,New Cairo - El Tagamoa,03-11-2023,تيبو ٢٠٢١ بحالة الزيرو ٣٠الف كم عداد,545000,Cash,فيات تيبو موديل ٢٠٢١ هاتشباك عداد ٣٠،٠٠٠ كم بحالة الزيرو. . صيانات دورية بالتوكيل. . لا تحتاج اي مصاريف. . راشة جزء من رفرف يمين إمامي و اكصدام بسبب حكات. . رخصة لشهر ١١ بأسمي مرور البساتين. . جاهز للكشف في أي مكان. . المعاينة بالتجمع الخامس. . السعر قابل للتفاوض,Benzine,30000,39999,Blue- Navy Blue,Automatic,Hatchback,1600,
196322693,Masr al-Kadema,03-11-2023,عربية شيفروليه فان,50000,Cash,عربية شيفروليه فان موديل ٢٠١٠ فابريكة بره وجوه بس محتاجه مصروف فى السمكره والدوكو بافضل سعر. ٠١٢٠٠١١١١٩٩,Benzine,120000,139999,White,Manual,4X4,1600,
196323134,New Cairo - El Tagamoa,03-11-2023,بي ام دبليو 116 موديل 2009,450000,Cash,116 موديل 2009 كوبيه رشه خارجي دواخل فابريكة جميع الكماليات اوتوماتيك وفتحة سقف,Benzine,180000,199999,Red,Automatic,Hatchback,1600,
196323263,Zahraa Al Maadi,03-11-2023,باسات ٢٠٢٢ زيرو,1600000,Cash,كومفورت لاين عداد ٣٠٠٠ كيلو لون مميز لم ترخص فاتورة باسم المشتري مباشرا للتواصل ٠١٠٠٦٩٩٤٦٦٦,Benzine,0,9999,,Automatic,Sedan,1400,1500
196322681,Hadayek al-Kobba,03-11-2023,عربيه  للبيع ايجل موديل ٢١٠٩,450000,Cash,للسفر خارج مصر وعدم احتياج العربيه,Benzine,60000,69999,Gold,Automatic,4X4,1400,1500
196328068,Helmeyat El Zaytoun,03-11-2023,هيونداى فيرنا,135000,Cash,فبريكا دواخل متور وعفشة تمام صالون جديد رخصة سنة مرور الاميرية القاهره طقم جنوط,Benzine,10000,19999,,Manual,Sedan,1600,
196333001,Madinaty,03-11-2023,Porsche Cayenne,4200000,Cash,Warranty at protect me for 8 yearsExtra original Porsche Leather floor mats for interiorExtra original leather matt for trunkPorsche original sunshade coverللتواصل ٠١٢٢٧٦٦٦٦٠٠,Benzine,80000,89999,Gray,Automatic,SUV,3000,
196328488,Gesr Al Suez,03-11-2023,بى واى دى  اف 3,250000,Cash,السياره راشه حزام خارجي فابريكا دواخل تم تغيير شورت بلوك هوندا وتركيب غاز خالص مرور مصر الجديده,Benzine,140000,159999,Gray,Manual,Sedan,1400,1500
196225217,Heliopolis,03-11-2023,رينو استب واي بحاله الزيرو 2017,400000,Cash,فبريكا بالكامل من الاكصدام للاكصدام بحاله الزيرو اعلي فئه  ماشيه سته واربعين الف كيلو صيانه توكيل مالك اول من الزيرو و مش محتاجه مصروف تمامًا  والتفاوض بسيط بعد المعاينه,Benzine,40000,49999,Black,Automatic,SUV,1600,
196336882,Downtown Cairo,03-11-2023,Chevrolet optra 2021,460000,Cash,Chevrolet optra 2021كسر زيروفبريكه برا وجوهماشيه 40 الف كيلوفتحه سقفرخصه لحد شهر 9بطريه جديدهمش محتاجه جنيه مصاريفالرقم للتواصل : 01145768503,Benzine,30000,39999,Silver,Automatic,Other,1400,1500
196337007,Heliopolis,03-11-2023,Skoda Scala 2022 A/T Style,870000,Cash,سكودا سكالا موديل 2022 اعلى فئة Style بانوراما سقف اسود,Benzine,10000,19999,White,Automatic,Hatchback,1600,
196338236,Madinaty,03-11-2023,سياره ممتازه للبيع بدون اي اعطال,450000,Cash,سياره ممتازه للبيع بدون اي اعطال تمامًا دواخل فابريكا بالكامل رشه بعض الاجزاء البسيطه من الخارج كاوتش جديد بطارية جديده صالون بحالة متتازه جدًا المتور والفتيس بحاله فوق الممتازة,Benzine,100000,119999,Other Color,Automatic,,1400,1500
196341128,New Cairo - El Tagamoa,03-11-2023,اودى بحاله ممتازه,300000,Cash,اودى 2008 فابريقه بالكامل ماعدا اكصدامين مانوال ١٦٠٠ccتكييف باور سنتر مرايات كهرباء فرش جلد طبيعى رخصه ساريهالسعر نهائى نهائى نهائى,Benzine,180000,199999,Black,Manual,Sedan,1600,
196337857,New Cairo - El Tagamoa,03-11-2023,c180 amg mint condition,1600000,Cash,c180 amg gray99000 kmall service done at SNAall fabric in and out3M protectornew Tyres at 80000 Km,Benzine,90000,99999,Gray,Automatic,Sedan,1600,
196342645,Hadayek al-Kobba,03-11-2023,فيرنا / verna 2012,175000,Cash,كامله مانيوال رشه حزام فبريكه دواخل,Benzine,160000,179999,Red,Manual,Sedan,1600,
196338633,Zamalek,03-11-2023,شيفورليه ماليبو 2021 للبيع,875000,Cash,ماليبو 2021هاى لاين اعلى قئةفرش اسودفبريقة بالكامل عداد 63 الف كيلوصيانة توكيل بالفواتيروثيقة تـأمين شامل لمده عاماول مالك01117777831,Benzine,50000,59999,White,Automatic,Sedan,1400,1500
196338199,Zahraa Al Maadi,03-11-2023,سانج يونج تيفولي فابريقه بالكامل,450000,Cash,السياره فابريقه بالكامل بالكامل الفئة الثالثه قبل الاخيره بصمه جنط ١٨ ملون السياره كل ما فيها يعمل بكفائه ممتازه المعاينه بالمعادى,Benzine,60000,69999,Silver,Automatic,Hatchback,1600,
196342813,New Cairo - El Tagamoa,03-11-2023,لانسر بومة بدهان المصنع بالكامل,270000,Cash,ميتسوبيشي لانسر ٢٠٠٨ كاملة مانيوالمالك اول من الزيرو مرور مدينة نصراستخدام طبيبة من الزيروفابريكة بالكامل حتي الاكصداماتكيلومتر مميزجدا تقريبا ١٠٠٠٠ كم في السنةتكييف و زجاج كهربا و باور,Benzine,140000,159999,Silver,Manual,Sedan,1000,1300
196343108,Hadayek al-Kobba,03-11-2023,اكسنت ار بي 2012 hyundai accent,318000,Cash,رشه اجزاء في الجانبين لا تحتاج مصروف الفئه الاولي,Benzine,180000,199999,Gray,Automatic,Sedan,1600,
196343184,Hadayek al-Kobba,03-11-2023,رينو لوجان /logan 2013,215000,Cash,زيرو - فبريكه بالكامل كامله مانيوال 15000 الف كيلو رخصه سنتين,Benzine,10000,19999,Silver,Manual,Sedan,1600,
196342028,Zawya al-Hamra,03-11-2023,السيارة للبيع,330000,Cash,شيري اريزوة موديل 2020فبريكه بالكامل معاده الباب الجانبي ماشيه ٥٦ الف كيلو رخصه لحد شهر ٨ مرور م نصر,Benzine,50000,59999,Gray,Automatic,Sedan,1400,1500
196343891,Heliopolis,03-11-2023,سكودا رابيد 2016 فابريكة بالكامل Skoda Rapid 2016,400000,Cash,البيع نقداً أو بالتقسيط سكودا رابيد 2016 فابريكة بالكامل عداد 131 ألف المعاينة مصر الجديدة 01111105751,Benzine,120000,139999,Gray,Automatic,Sedan,1600,
196343463,Heliopolis,03-11-2023,سيات توليدو 2018 فابريكة بالكامل رخصة 3 سنوات Seat Toledo 2018,440000,Cash,البيع نقداً  أو بالتقسيط المباشر سيات توليدو 2018 فابريكة بالكامل عداد 126 الف رخصة 3 سنواتالمعاينة مصر الجديدة01111105751,Benzine,100000,119999,Black,Automatic,Sedan,1600,
196356788,Nasr City,03-11-2023,رينو ميجان ٢٠١٨ . . . لقطه فابريكا,370000,Cash,الفئه الاولى ٢٠١٨ فابريكة بره وجوه  ٥٨٠٠٠ كيلومتر. مطلوب نهائي  ٣٨٥ ألف السعر خارج الميناء من ٣ شهور. السياره لزوي الاحتياجات الخاصة العربيه فئه أولي كامله,Benzine,50000,59999,,Automatic,Sedan,1600,
196344769,Heliopolis,03-11-2023,جيب جراند شيروكي موديل ٢٠١٩ كاش او تقسيط,1950000,Cash,جراند شيروكي 2019 ليميتيد للون شامبين عداد 90 الف كم صيانات توكيل فابريقه بره وجوه بحالة الزيرو صيانات توكيل - - فتحة سقف - بصمه - ليدات اماميه وخلفيه - زينون - نواكل خارجيه - فوجات - حساسات اماميه وخلفيه - جنوط 20 - بصمة اوكر - فاميه - مساحه خلفيه - كاميرا خلفيه - شنطه كهرباء - 2 مخرج شكمان رياضي - شبوره خلفيه - سنتر لوك - زجاج كهرباء - كراسي كهرباء مع ميموري للكراسي - كراسي جلد طبيعي - طاره تليسكوبي كهرباء - حساس نور - طاره مالتي - بلوتوث - مثبت سرعه - عدادات ديجيتال - نواكل داخليه - طاره جلد طبيعي - شاشة معلومات تاتش بسوفت وير بسيط الاستخدام - تكييف ديوول زوون - فتيس تاتش - تكييف خلفي - ٢ شاشه DvD - ٢ مخرج 12v - aux - usb - sd - كمبيوتر رحلات - ليدات داخليه - فتيس غرز كهرباء مع وضعيات قياده مختلفه ( ثلج - صخور - منحدرات - رمال ) - وسائل الامان المختلفه - ( airbags- abs - ebd - esb ) - شيفتات طاره - المعاينه بمصر الجديدهللاستفسار اتصل بنا علي الارقام التاليه:0101702421201146676101,Benzine,90000,99999,Gold,Automatic,4X4,3000,
196344149,New Nozha,03-11-2023,Fiat  tipo  2020,530000,Cash,(Solo Motors) For sale Fiat tipoModel: 2020KM 50.000TOP Line كسر زيروفبريكه بالكامل من الداخل والخارج صيانات منتظمه من الزيرو حاله ممتازه جدالمزيد من الاستفسارات وتوضيح انظمة التقسيط المناسبه لأمكانياتك . . برجاء التواصل مع مسئولي المبيعات من خلال رسائل الصفحة أو عن طريق أرقام. الهواتف .  For call 01000899309Whats app 01000899309العنوان : فرع الاداره . . 21شارع مؤرخ رفعت - بجوار بنك مصر - النزهة الجديدة,Benzine,40000,49999,Blue- Navy Blue,Automatic,Sedan,1400,1500
196343541,Rehab City,03-11-2023,bmw2008 320i,490000,Cash,السياره فابريكة بره وجوه عدا بعض الأجزاء من الخارج بحاله جيده جدا  لا تحتاج أي مصاريف رخصه سنتين,Benzine,200000,,Silver,Automatic,,1800,2000
196239876,Heliopolis,03-11-2023,تويتا كورولا 2019,635000,Cash,السياره بحاله جيده جدًا الحمدلله جميع الصيانة في التوكيل ويوجد جميع الفوتير للاطلع عليها العربية فبريكا بالكامل الفئة الاولى فيها رخصة لحد شهر 9 عداد 114الف كيلو للمعينه في مصر الجديده الماظه من الساعة ١١ صباح حتي ١٠ مساء,Benzine,0,9999,Red,Automatic,Sedan,1600,
196241538,Rehab City,03-11-2023,باجي رابتور٢٠١٤ bmw 2009 e60 لدواعي السفر وومعزره لااحب عرض الصور,625000,Cash,وبيتش باجي رابتور ٢٠١٤ شبيه زيروe60 2009 فبريكا ورجاء المعاينه للجادين فقط والوسطاء يمتنعون وعذرا الحقيقه افضل من الصور لعدم رضائي بعرض صور ما يخصني والواقع الحقيقي هو المعيار وربنا يبارك لصاحب النصيب ويوجد مزايا اخري والرابتور ١٨٠ الف,Benzine,180000,199999,Black,Automatic,Sedan,2200,2800
196345297,Heliopolis,03-11-2023,رينو سانديرو ستيب واي اعلي فئة بحالة ممتازة,375000,Cash,رينو سانديرو ستيب واي موديل 2019كامله اوتوماتيك  فبريكا بالكامل من الخارج عدا بعض الاجزاء  البسيطة بالجانب اليمينجميع الكماليات اوتوماتيك مرور القاهرة رخصة متاحة لمدة سنةالبيع بعقد مسجل السعر:375000 جنية عنوان شارع الحجاز مصر الجديده,Benzine,140000,159999,Gray,Automatic,Hatchback,1600,
196350556,Madinaty,03-11-2023,جراند بيكاسو ٢٠١٩,770000,Cash,جراند بيكاسو بحالة ممتازه ٥٣ الف كيلوفبريكه بالكامل صيانات منتظمه بالتوكيلفرش جلد طبيعي طبقة حماية 3m ضمان ١٠ سنواترخصة ساريه بأسمي حتى ١٠-٢٠٢٥,Benzine,50000,59999,Red,Automatic,SUV,1600,
196343883,New Cairo - El Tagamoa,03-11-2023,هيونداي النترا 2012,330000,Cash,هيونداي النترا 2012 الفئه الثانيه راشه كلها برا دواخل زيرو بالكامل رخصه سنه ونص مرور المنيا البيع بعقد مسجل,Benzine,90000,99999,Gold,Automatic,Sedan,1600,
193641055,Heliopolis,03-11-2023,C180 2012 Meecedes- 120000 KM,925000,Cash,-تم تغيير الآتي منذ فترة قريبة (جميع قطع الغيار أصلية ١٠٠٪؜):١- طقم تيل وطنابير أمامي وخلفي. ٢- طقم جلب مقصات. ٣- مساعدين أمامي وخلفي. ٤- زيت فتيس وفلتر على ١٠٠،٠٠٠ كم. ٥- كاوتشات بريدجيستون ياباني.  *السيارة بحالة جيدة جداً ولا تحتاج مصروف (ثاني يد من ٢٠٢٠)مكان المعاينة: شارع الحجاز - مصر الجديدة,Benzine,100000,119999,Black,Automatic,Sedan,1600,
196350384,Obour City,03-11-2023,شيفروليه نقل 2009,210000,Cash,شيفروليه 2009 رشه اجزاء بسيطه من بره فيها  رخصه لشهر 8 وبيع صندوق مغلق السياره لا تحتاج لاي مصروف نهائيا,Diesel,0,9999,,Manual,Pickup,0,800
196351182,New Cairo - El Tagamoa,03-11-2023,توسان ليميتيد ٢٠٢١,1200000,Cash,توسان تربو ليميتيد اعلي فئه2021عداد ٢٩٠٠٠ كمبدون خربوش صيانات توكيل رخصه لاخر السنه,Benzine,10000,19999,White,Automatic,Hatchback,1600,
196343127,Nasr City,03-11-2023,mercedes a200 AMG,650000,Cash,مرسيدس a200كيت Amg بالكامل من الابره للصاروخجنوط ١٨ فبريكا برا و جوه. عليها شمع لون زيتي حمايه و ثابت عالرخصه. و قابل للازاله عشان تفضل فبريكا. . اللون الاصلي اسود . . حاله الموتور و الفيتيس 100 % و بتعرقليس بها اي حوادث نهائي اول يد٢٦٠ الف كيلو سفرمعاها فنوسين فيس ليفت اصلي الجديد هديه. رخصه قوات مسلحه لسا فيها سنه كمانجميع الصيانات معموله بالكامل تماماً•محتاجه بعض المصاريف مش اساسيه تماماً و لكن علبه الدركسيون بتعمل صوت في المطبات عايزه تتغير ممكن بعد سنه عادي. •و مصروف اساسي ( محتاجه تيل فرامل امامي و سربنتينا بتسرب هوه فقط ممكن تتلحم او تتغير ب ٣٠٠٠ جنيه ) كل المعلومات دي عشان ننجز من الاخرمطلوب ٦٥٠ الف او البدل ب Bmw 320. شكراً,Benzine,200000,,Other Color,Automatic,Hatchback,1600,
196348767,Heliopolis,03-11-2023,عربيه فبريكه byd. f3,175000,Cash,عربيه فبريكه دواخل ورشه نضافه معدا السقف رخصة سنه نوعها byd  f3 متور١٠٠% عربيه بيتي,Benzine,140000,159999,Gray,Manual,Sedan,1600,
196360030,Heliopolis,03-11-2023,سيارة جرند سيراتو هاي لاين Kia Cerato 2020,720000,Cash,جراند سيراتو توب لاين بصمه مفتاح دواره عداد ٧١الف كيلو دهان شركة بره بالكامل ٠١٠٩٧٢٧٨٨٤٤,Benzine,70000,79999,Black,Automatic,Sedan,1600,
196358408,Marg,03-11-2023,نيسان صني 2020 أعلى فئة البصمه,360000,Cash,نيسان صني 2020 اعلي فئه فئة البصمه,Benzine,100000,119999,Black,Automatic,Sedan,,
196357848,Nasr City,03-11-2023,سيارة كيا بحالة ممتازه01028048800,380000,Cash,سيارة كيا بحالة ممتازه01028048800,Benzine,0,9999,Gray,Automatic,,,
196360293,Nasr City,03-11-2023,تويوتا كورولا سمارت موديل 2022 فابريكة بالكامل Toyota Corolla,870000,Cash,بسم الله الرحمن الرحيملعشاق الفابريكا و الكسر زيروسياره تويوتا كورولا موديل 2022 سمارت بصمه عداد 40 ألف كيلو وكل الصيانات معموله بانتظام ف التوكيل بل فواتير و الكتلوجات لحد اخر كيلو فابريكة بالكامل من الاكصدام للاكصدام واستخدام أول مالك من الزيرو السياره بحالتها تمامأ جديده لانج بدون ملحوظه مش محتاج أي مصاريف نهائيكماليات السيارهمفتاح بصمه . . جنوط اسبور . . مرايات ضم . . مثبت ومحدد سرعه. .  شاشة تعمل باللمس . . بلوتوث تليفون . . أير باج . . فرامل ABS . . ABD . . كاسيت تاتش . . سنسور برك أمامي وخلفي . . فوانيس زينون . . ليد نهاري أمامي وخلفي . . فرش جلد . . والعديد من الكمالياتحاله بسم الله ماشاءالله تبارك الله ربنا يبارك لصاحب النصيب,Benzine,40000,49999,Silver,Automatic,Sedan,1600,
196360163,New Cairo - El Tagamoa,03-11-2023,شيري تيجو 8 2022 27k كسر زيرو صيانات توكيل فبريكا,800000,Cash,شيري تيجو ٨ tiggo 8 اعلي فئه ٢٠٢٢ 2022 عداد 26 الف فبريكه عامله صيانه ال 25 و اول صيانه جايه 35 مفيهاش خربوش رخصه سنه بها كل الكماليات بانوراما،بصمه تدوير و بصمه فتح الباب  ،تدوير عن بعد،زجاج كهرباء، فاميه فبريكه، سنسور ركن امامي و خلفي، شنطه كهرباء ، كراسي كهرباء، سخانات كراسي ، فرامل كهرباء، ٦ ايرباج ،مثبت سرعه، نور زينون جنط اسبور، روف راك ، عدادات ديجيتال، تكييف تاتش مزدوج،تكييف خلفي ، ٧ كراسي ،فرش جلد فبريكه ، كاميرات ٣٦٠ درجه، فوانيس شبوره زينون ، اضاءه داخليه للطابلوه ، مرايات ضم و كهرباء، اشارات في المرايات، مخدع امامي و خلفي  ،تلاجه ، رف شنطه ،سنسور مطر، سنسورةاضاءه ، سنسور فتح السياره، سنسور فتح الشنطه، ثبات الكتروني ،مساعد المرتفعات ، نظام رياضي للقياده المطلوب 800 الفالمعاينة التجمع الاول امام الرحابللتواصل 01206995145 اتصال و واتساب,Benzine,20000,29999,Blue- Navy Blue,Automatic,SUV,1400,1500
195949629,Nasr City,03-11-2023,رينو لوجان ٢٠٢١ Renault logan 2021,370000,Cash,رينو لوجان ٢٠٢١فبريكا بالكامل اول فئهعداد ٤٩٠٠٠ كمليد امامى زجاج كهرباء طاره مالتى ABSESPAirbagsBluetooth نشتري المستعمل و جديد0102000058901030002588Mady Automotive٤١ شارع عبدالله العربى امتداد شارع الطيران الحى السابع مدينه نصر بجوار رضوان العجيل,Benzine,40000,49999,Gray,Automatic,Sedan,1600,
196255824,Sheraton,03-11-2023,كيا ريو ٢٠١٤-Kia Rio 2014,315000,Cash,كيا. ريو ٢٠١٤. فبريكه بالكاملماعدا. اكصدام ين ورفرفجنوط سبورايرباجفوج لايت مرايات كهرباءكراسى جلد مخادع ومساندتكييف تانشجميع الصيانات بالكامللا تحتاج مصروفمتاح تقسيط مباشر بصوره البطاقه واستلام فورى,Benzine,160000,179999,White,Automatic,Sedan,1400,1500
196365338,Madinaty,03-11-2023,tipo hatchback,750000,Cash,tipo hatchback fully loaded 45k KM final price serious buyers only pls!,Benzine,40000,49999,Silver,Automatic,Hatchback,1600,
196359933,New Cairo - El Tagamoa,03-11-2023,رينو كادچار,680000,Cash,رينو كادچار للبيعاول مالكفابريقه بالكامل,Benzine,90000,99999,Red,Automatic,SUV,1000,1300
