adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
195758971,Al Amiriyyah,02-25-2023,كيا سبورتاج 2018 للبيع كاش او بتقسيط مباشر مع معرض فتحي موتورز,900000,Cash,"#فتحي_موتورز 

#الحوت

#البيع_كاش_او_بتقسيط_مباشر_مع_المعرض

#ويوجد_تقسيط_شركات_بنوك 

#كيا_سبورتاج

الموديل : 2018
ناقل : اوتوماتيك
العداد : 76000

#اعلي_فئه

السياره فبريكا من الداخل والخارج ( ماعدا اكصدام وداير رفرف نظافه فقط ) 

#المعاينة:

الاميريه امام مستشفي الزيتون التخصصي بجوار وحده ترخيص الاميريه خلف مصنع بسكو مصر

#للاستفسار

 : 01226455457


: 01114498736

: 01111553587

: 01110021701",Benzine,70000,79999,Red,Automatic,Hatchback,,
195759200,Al Amiriyyah,02-25-2023,جراند شيروكي 2016 للبيع كاش او بتقسيط مباشر مع معرض فتحي موتورز,1350000,Cash,"#فتحي_موتورز 

#الحوت

#البيع_كاش_او_بتقسيط_مباشر_مع_المعرض

#جراند_شروكي 

الموديل : 2016
ناقل : اوتوماتيك
العداد : 120,000

#اعلي_فئه

#المعاينة:

الاميريه امام مستشفي الزيتون التخصصي بجوار وحده ترخيص الاميريه خلف مصنع بسكو مصر

#للاستفسار

 : 01226455457

: 01111553587

: 01114498736

: 01110021701",Benzine,120000,139999,Black,Automatic,Hatchback,,
195759122,Al Amiriyyah,02-25-2023,نيسان قشقاي 2016 للبيع كاش او بتقسيط مباشر مع معرض فتحي موتورز,550000,Cash,"#فتحي_موتورز 

#الحوت

#البيع_كاش_او_بتقسيط_مباشر_مع_المعرض

#نيسان_قشقاي

الموديل : 2016
ناقل : اوتوماتيك
العداد : 168,000

#سبورت_لاين

السياره فبريكا من الداخل والخارج ( ماعدا رفرف نظافه فقط ) 

#المعاينة:

الاميريه امام مستشفي الزيتون التخصصي بجوار وحده ترخيص الاميريه خلف مصنع بسكو مصر

#للاستفسار

 : 01226455457 

: 01114498736

: 01111553587

: 01110021701",Benzine,160000,179999,Gray,Automatic,Hatchback,,
195754393,Downtown Cairo,02-25-2023,دودج رام موديل ٢٠٠٧ فابريكة بالكامل من الداخل و الخارج,450000,Cash,دودج رام موديل ٢٠٠٧ فابريكة بالكامل من الداخل و الخارج لاعلي سعر,Benzine,200000,,Red,Automatic,4X4,3000,
195617172,Nasr City,02-25-2023,MG zs 2021,525000,Installments,"سياره MG zs 
موديل 2021 بضمان الوكيل 
عداد 30.000كم فقط
صيانات توكيل بالكامل بالفواتير 
رخصه سنه باسم المالك مباشرا 
فابريكه بالكامل
المواصفات الفنيه:
موتور 1500 سي سي - 119 حصان - 150 نيوتن متر - ناقل حركه CVT - متوسط استهلاك الوقود ٦. ٧ لتر لكل ١٠٠ كم - دفع أمامي - صناعه صيني 
الكماليات : 
تكييف - عدد المقاعد 5 - صالون جلد - كنبه خلفيه قابله للطي لمساحه تخزين اكبر - كاسيت شاشه تاتش يدعم car play و اندرويد و مزود ب(USB - AUX - bluetooth -  سنتر لوك - زجاج كهربائي - مفتاح بصمه start engine - مثبت سرعه - محدد سرعه - طاره مالتي - مبرد مشروبات - كمبيوتر اعطال - كمبيوتر رحلات  - كاتم ضوضاء المحرك - طاره متحركه متعدده الأوضاع - جنط سبور - مرايه داخليه بخاصيه التعتيم الذاتى - ناقل الحركة من الجلد - كرسي هيدروليك - فتحات تكييف للمقعد الخلفي – مصابيح اماميه وخلفيه ليد 
تجهيزات السلامة والأمان
 airbags
مثبت سرعه
أنظمة مراقبة الاطارات
حساسات ركن خلفية
انظمه الفرامل ABS - EBD - ESP
السياره تدعم ISOFIX لتثبيت مقاعد الاطفال
ملحقات السياره : 
المفاتيح الاصليه - الكتالوجات - فواتير و دفتر الصيانه - الاستبن و العده الاصليه لم تستخدم   
السعر : 525000 جنيه 
كما يتوفر لدينا انظمه تقسيط متعدده تناسب جميع الفئات ( بنوك - شركات تمويل - مباشر ) 
بمده تقسيط تصل إلى ٦٠ شهر. 
اتصل بينا واعرف نظام التقسيط اللي يناسبك 
و ممكن تبدل عربيتك القديمه بعربيه جديده و تقسط الفرق
ملحوظه هامه : اطلب تطلع علي كل مستندات السياره و الفحص الفني لحاله السياره قبل ماتدفع أي أموال أو حتي قبل ما تقوم بفحصها بمعرفتك
جميع السيارات المعروضه تم التحقق من سلامه ملكيتها لملاكها وتم عمل فحص فني باحدث الاجهزه علي يد متخصصين بخبره أكثر من ١٠ سنوات في فحص السيارات 
رقمنا الموحد : 01200006517 
او اضغط هنا لارسال واتس اب
https://wa. me/message/YSX2LKAO3XDBE1
وعشان تعرف اراء بعض اللي اشتروا مننا علي مدار السنوات السابقه وتتفرج علي كل المعروض عندنا اضغط هنا
https://www. facebook. com/1425113467801707/posts/3356629307983437/
مواعيد العمل الرسميه طوال ايام الاسبوع من ١١ صباحا حتي ١٠ مساء
بمقرنا : ٢ ب مكرم عبيد -  أمام محطه توتال - مدينه نصر - القاهره
https://maps. app. goo. gl/dAtU2cKbEmhGfMGN6
(تطبق الشروط والأحكام)
 #autopark #from_first_hand_to_you525",Benzine,20000,29999,Red,Automatic,SUV,1400,1500
195763565,Heliopolis,02-25-2023,اكسنت,300000,Cash,"هيونداي اكسنت موديل ٢٠١٥ رخصه سنه حتى ١١ /٢٣ فبريكه من الداخل بالكامل رشه اجزاء من برة
مواصفات اول فله 
زجاج كهرباء ، اوتوماتيك، باور، يو اس بي ، التحكم فى الكاست فى الدليكسيون",Benzine,100000,119999,Gray,Automatic,Hatchback,,
195741813,Nasr City,02-25-2023,Elantra HD 2021 هيونداي الينترا,475000,Cash,"عربيه موديل 2021 
فابريكا بره وجوا 
عداد 77 الف 
صيانات توكيل غبور السبع صيانات بالفواتير 
 فيها فرش جلد من اليجانس ضمان 3 سنين 
راكب لها چنطوط اسبور جديد مقاس 16 بالإضافة كاوتش بيرللي جديد راكب مع الچنط مكملش 500 كيلو بالفواتير 
الاستبن منزلش سنه 2021 
رخصه سنه 
ملحوظه العربيه استخدام خفيف جامعي فقط 
المعاينة مدينه نصر
السعر 475 الف",Benzine,70000,79999,Gray,Automatic,Sedan,1600,
195765244,Shorouk City,02-25-2023,دبابه للبيع,190000,Cash,"متعدله كله ٢٠١٣ حاله ممتازه عليها مكنه استيرد ٢٠١٥ رخصه لحد شهر٧
سنتر لوك 
باور
زجاج كهربا
وحده رفع",Diesel,200000,,White,Manual,Pickup,1600,
195765555,New Cairo - El Tagamoa,02-25-2023,X5/M Preformance & kit only in egypt,2650000,Cash,"عربيةً فابريكا 
صيانات توكيل فقط 
مرايات ام اوريجينال 
ابواب شفط 
عتب اسود توكيل 
نانو اوريجينال ام ٣ 
كيت كامل ام فى الداخل والخارج 
اسود x اسود 
gbs device 
horsepower device 
mobile device",Benzine,50000,59999,Black,Automatic,4X4,3000,
195651264,New Cairo - El Tagamoa,02-25-2023,seat leon fr 2022,980000,Cash,"Leon Fr 
فابريكة بالكامل عدا اكصدام امامي 
عداد ٦٠٠٠ كيلو 
يرجي الانصال علي الرقم : 01009000943
السعر نهائى",Benzine,0,9999,Red,Automatic,Hatchback,1400,1500
195766275,New Cairo - El Tagamoa,02-25-2023,mini 2019,750000,Cash,١١٤ كيلو صيانات توكيل منتظمه فابريكه بالكامل رخصه سنه باسمي لا تحتاج لاي مصروف,Benzine,100000,119999,,Automatic,Hatchback,1400,1500
195655843,New Cairo - El Tagamoa,02-25-2023,سياره اوبل استرا,370000,Cash,شده كامله رشه علي اللحم تكليح وخربيش بالفيديو معادا السقف فبريكا دواخل شاشتين اعلي فئه حساسات خلفيه حساس مطر حساس اضاءه,Benzine,120000,139999,,Automatic,Sedan,1600,
195758241,New Cairo - El Tagamoa,02-25-2023,بيع سياره أن 300,190000,Cash,موجود اتنين سياره ان300 اللون ابيض وفراني واحده بنزين والتأمين غاز فبريكا جوه وبره,Benzine,180000,199999,White,Manual,,,
195767591,Ramses + Ramses Extension,02-25-2023,شيفروليه اوبترا هاى لاين 2023,475000,Installments,لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك,Benzine,0,9999,Blue- Navy Blue,Automatic,Sedan,1400,1500
195766958,Abasiya,02-25-2023,هيونداي توسان hyundai tucson 2019,750000,Cash,الفئه التانيه فبريكه بالكامل,Benzine,90000,99999,Silver,Automatic,,1600,
195683148,Hadayek al-Kobba,02-25-2023,تويوتا كورولا toyota corolla 2020,600000,Cash,صيانات منتظمه بالكامل رخصه ساريه فئه تانيه,Benzine,90000,99999,Gray,Automatic,,1600,
195766818,New Cairo - El Tagamoa,02-25-2023,"Passat 2013, 44000 Km for Sale",600000,Cash,فابريقة بالكامل خارجي وداخلي,Benzine,40000,49999,Other Color,Automatic,,,
195767834,Almazah,02-25-2023,النترا md 2016 هاى لاين,485000,Cash,"هيونداى النترا موديل ٢٠١٦ فبريكه من الداخل بدون اى ملاحظات رشه الجانبين فقط سقف و شنطه و كبوت بدهان المصنع عداد ٧٧ الف كم فقط بحاله مميزه

هاى لاين ( ٢ ايرباج - فرامل abs - فتحه سقف - چنوط سبور )",Benzine,70000,79999,Gold,Automatic,Sedan,1600,
195668135,Nasr City,02-25-2023,OPEL ASTRA اوبل استرا صيانات وكيل,420000,,"اوبل استرا 
موديل : ٢٠١٦ 
عداد : ١٥٠ الف كيلو 
صيانات توكيل 
لاستعلام : ٠١١٥٢٢٣٢٢٢١ 
٠١٠٠٠٨٠٢٤١٢",Benzine,140000,159999,,Automatic,,,
195668321,Nasr City,02-25-2023,اوبل استرا 2020 Opel Astra,500000,,"اوبل استرا 
موديل :٢٠٢٠ 
عداد : ٦٠ الف كيلو 
صيانات تًوكيل 
فبريكة بالكامل",Benzine,60000,69999,Black,Automatic,,,
195772094,Nasr City,02-25-2023,بيع سيارة نيسان صني 2021,395000,Cash,صني أعلى فءه بصمه موديل 2021 مفيش راش نهائى وممكن الاستلام فى التوكيل,Benzine,40000,49999,,Automatic,Sedan,1400,1500
195770902,New Cairo - El Tagamoa,02-25-2023,تويوتا لاندكروزر 4000cc فبريكه,5100000,Installments,"موديل 2021 عداد 20 الف صيانات توكيل بروتكيشن 6 سلندر 4000 سيسي

متوفر ايضا 
لاند كروزر 8 سلندر 5700 عداد 6 آلاف كيلو 2021
 بروتكيشن vxs 
ردار هيدروليك سخانات كراسي بخباخات فوانيس كاميرا 360 شنطه كهرباء تحديد مسار ميموري 
كراسي

لاند كروزر 2017
الوحيده ف مصر نفس الحاله كامله كل حاجه 
8 سلندر 5700 vxs عداد 25 الف رخصه سنتين بروتيكشن هيدروليك سخانات كراسي وبرجيكتور وشنطه كهرباء وكاميرا 360 تحديد مسار حساسات وبخاخات فوانيس
المعاينة الشيخ زايد


إمكانية البدل 
للتواصل 01010668581 /01113996994",Benzine,10000,19999,White,Automatic,SUV,3000,
195770042,Rehab City,02-25-2023,fiat tipo 2022 for sale sensor & camera,575000,Cash,تيبو ٢٠٢٢ حالة الزيرو & كل الصيانات معموله بالتوكيل ٣٢٠٠٠ كيلو & كاميرا و سينسور و معموله نانو سيراميك بضمان خمس سنين,Benzine,20000,29999,,Automatic,Sedan,,
195762289,Salam City,02-25-2023,عربية اسبريسو,150000,Cash,"عربية سوزوكي موديل ٢٠٠٨ 
فيها رخصة لشهر ١١ وسنة على الشباك
العربية مافيهاش رش نضيفة برا وجوا
معاها ماكينة اسبريسو ٣ دراع مع المعدات كاملة بالإضافة انبوبتين غاز وبطارية وانفرتر ٢٥٠٠ وبرميل مياه 
العربية شغالة مش ناقصها اي حاجة
مطلوب ١٥٠ وفي بازار 
التواصل على الرقم 01556732299",Benzine,10000,19999,White,Manual,Van / Bus,1000,1300
195769266,Shubra,02-25-2023,jeep commander,410000,Cash,"السياره فابريكا بره و جوه 
ماشيه ١٩٣ الف كيلو
السياره بيتي
الرخصه بأسمي بدون توكيلات الرخصه لحد شهر ١١
البيع بعقد مسجل 
مطلوب ٤١٠ الف
للتواصل  
+20 100 600 6712",Benzine,180000,199999,,Automatic,4X4,3000,
195744376,Obour City,02-25-2023,كروز 2013,320000,Cash,"فابريكا برا وجوا بالكامل  عداد 170 الف قابل للزياده 
كوتشات جديده",Benzine,160000,179999,Black,Automatic,Sedan,1600,
195772781,Rehab City,02-25-2023,مرسيدس c180 2010 بحالة ممتازه,670000,Cash,السيارة بحالة ممتازه موديل ٢٠١٠ فابريكة . صيانات توكيل من الزيرو حتي اخر صيانة رخصة باسمي حتي شهر ٧ _ ٢٠٢٣ ، كاوتش جديد . صالون جديد ولا تحتاج اي مصاريف . المعاينه الرحاب والسعر قابل للتفاوض عفوا للساده التجار,Benzine,160000,179999,Silver,Automatic,Sedan,1600,
195712430,Maadi,02-25-2023,شاهين ٢٠٠٤,95000,Cash,شاهين موديل ٢٠٠٤ لون اخضر فوسدوقي ماتور ١٦٠٠ سي سي حاله ممتازه  رشه بره نضافه و دواخل فابريكه بدون اي ملحوظه استعمال خفيف جدا مالك اول من الزيرو العربيه تعمل بكفاءه و ترخيص ينتهي في ٢٠٢٥ و ٣ فرد كاوتش زيرو مكملوش اسبوع و مغيرلها موبينه و مشط في اخر صيانه و السعر قابل للتفاوض البسيط عند جديه التنفيذ  التواصل علي  ٠١١٢٨٩٨٦٧٨٨/و التجار يمتنعون فضلًا,Benzine,40000,49999,Other Color,Manual,Sedan,1600,
195733070,Nasr City,02-25-2023,مرسيدس 2018 amg,2300000,Installments,"سياره مرسيدس 2018
01121336201
01121336212 AMG عداد 115الف كم",Benzine,100000,119999,White,Automatic,,1800,2000
195733047,New Cairo - El Tagamoa,02-25-2023,دفع رباعى v630v,215000,Cash,"فولكس باسات موديل ٢٠٠٠ دفع رباعى اعلى فئه
موتور ٢٨٠٠ cc مثبوت على الرخصه ١٦٠٠
عداد ٢٥٠٠٠٠
كراسى كهربا بسخانات
فتحة سقف شاشة اعطال",Benzine,200000,,Gray,Automatic,Sedan,2200,2800
195624764,Basateen,02-25-2023,شيفروليه سونيك 2012 فيها جوان والسعر قابل للتفاوض,155000,Cash,شيفروليه سونيك 2012 فيها جوان والسعر قابل للتفاوض,Benzine,120000,139999,Black,Automatic,Sedan,1600,
195734558,Maadi,02-25-2023,جيب رانجلر فابريكا,1100000,Cash,"اول مالك
رخصه ساريه
جيب رانجلر ٢٠١٧ فابريكا 
حاله ممتازه 
المعاينه المعادي",Benzine,180000,199999,Gray,Automatic,4X4,,
195734940,Shorouk City,02-25-2023,MG6 Topline,520000,,"ام جي ٦
اعلي فئه فرش احمر
٢٠٢٠
عداد ١٠٨ الف 
صيانات توكيل
لسه عامله صيانه ال ١٠٠ الف
فبريكه بالكامل
رشاشه داير رفرف خلفي يمين
رخصه سنتين 
لون ابيض * اسود مثبوت علي الرخصه مرور الاميريه باسمي
اضافه ambient light و كل اكسسوارات كاربون
مساعدين كبوت تعديل 
فردتين امامي جديد زيرو
معاينه في الشروق او العبور
التواصل علي الواتس 
٠١١١٩٩١١١٦٤",Benzine,100000,119999,White,Automatic,,,
195635686,Nasr City,02-25-2023,نوبيرا ٢ للبيع اول يد من الزيرو,145000,Cash,كانتش زيرو عمرة موتور دهان كامل خارجى,Benzine,120000,139999,Beige,Manual,Sedan,1600,
195610702,Madinaty,02-25-2023,عربيه أوبل ممتازه بحاله فوق الممتازه opel grandland,725000,Cash,عربيه أوبل جراند لاند بحاله ممتازه,Benzine,120000,139999,Blue- Navy Blue,Automatic,4X4,1600,
195635897,New Cairo - El Tagamoa,02-25-2023,2021 Range Rover Sport P400e,5000000,Cash,"Range Rover Sport p400e
400 hp
2000 cc
Excellent Condition 
WrapStyle full body wrap",Hybrid,20000,29999,Black,Automatic,SUV,,
195719276,Shubra,02-25-2023,opel Astra 2021,650000,Cash,"اوبل استرا موديل ٢٠٢١ كامله اوتوماتيك 
السياره فابريقة من الداخل و الخارج كسر زيرو 
19000 كم 
موتور ١٤٠٠ cc تربو 
ايرباجات اماميه و خلفيه و فرامل ABS 
مثبت و محدد سرعة - تارة مالتي 
جنوط سبور و مرايات ضم كهرباء 
حساسات ركن خلفيه و فوانيس شبوره 
جميع الصيانات بالتوكيل و لا تزال بالضمان 
رخصه لمده ٦ اشهر 
السعر نهائي ٥٥٠٠٠٠ كاش و لا يقبل الفصال 
برجاء امتناع التجار 
للتواصل ٠١٠٩٠٠٨٩٨٥٨",Benzine,10000,19999,,Automatic,Sedan,1400,1500
195735948,New Cairo - El Tagamoa,02-25-2023,النترا ٢٠٠٩ خليجي,290000,Cash,"النترا اتش دي ٢٠٠٩ خليجي للبيع 
مواصفات السيارة :-
* فتحة سقف
* تحكم طارة
* تكييف تاتش
* كشافات شبورة
* جنوط سبور مقاس ١٦
*فرش جلد 
*ماشية ١٩٩٠٠٠ كم 
*فابريكا دواخل بالكاااامل 
* راشة برة نظافة فقط بدون اي حوادث الحمد لله. 
* رخصة سنة باسمي والبيع بعقد مسجل علي حسابي . 
= المعاينة بمدينة نصر او مصر الجديدة مع التنسيق . 
 # السعر قابل للتفاوض البسيط بعد المعاينة فقط وليس تليفونيا او واتساب . 
# الاتصال او التواصل واتساب .",Benzine,180000,199999,Burgundy,Automatic,Sedan,1600,
195737566,Madinaty,02-25-2023,Toyota Fortuner 2017,1300000,Cash,"تويوتا فورتشنر ٢٠١٧
ماشية ١٦١،٠٠٠ الف
فيها رخصة سنة
مالك اول
فيها كسوة جلد اصلية من توكيل تويوتا من يوم الإستلام 
الفرش الأصلي للعربية لم يستخدم نهائيًا
العربية مركونة في جراش خاص
جميع الصيانات الأساسية (تيل، فرامل،. . الخ) في التوكيل
استعمال عائلي",Benzine,160000,179999,Red,Automatic,4X4,2200,2800
195738744,Zawya al-Hamra,02-25-2023,سياره للبيع,350000,Cash,سياره شيفروليه اوبترا 2020 فابريكه بالكامل صالون واسع فتحه سقف زجاج كهربائي اتنين ايرباج فتيس اتوماتيك حساسات خلفيه عداد 160000رخصه سنه مرور عبود,Benzine,10000,19999,Blue- Navy Blue,Automatic,,1600,
195639248,Maadi,02-25-2023,بيجو 508 موديل 2022 GT MAX اعلي فئه,1300000,Cash,"بروتيكت 
رخصه 6 شهور 
فبريكه بالكامل 
مرور حلوان 
عداد 25000",Benzine,10000,19999,Black,Automatic,,1600,
195738585,Nasr City,02-25-2023,كورولا بحاله ممتازه فابريكه بالكامل مالك اول,720000,Cash,"حاله ممتازه لون اسود صيانات بالتوكيل متبقى سنه ونصف فى الضمان 
مالك اول بدون توكيلات رخصه سنتين ونصف
الحاله ممتازه
التواصل على 01223435518",Benzine,40000,49999,Black,Automatic,Sedan,1600,
195736729,El Fostat,02-25-2023,سيار نوبيرا خليجي فابريكا بالكامل بدون دهان بدهان المصنع بره وجوه,140000,Cash,نوبيرا 1 1 خليجي فبريكه بالكامل اوتوماتيك بره وجوه زجاج كهرباء مرايات كهرباء كاوتش جديد بطاريه جديده السياره بحاله جيده جدا لاصحاب المزاج العالي عربيه شركه بالكامل السعر 145000  قابل للتفاوض البسيط,Benzine,180000,199999,Gold,Automatic,Sedan,1600,
195641204,Shubra,02-25-2023,C280 2009 for sale very good condition,595000,Cash,"مرسيدس c280 موديل 2009 
اخر انتاج c 280
اعلي فئة  . . فتحة سقف . . كراسي كهرباء وميموري . . ستارة كهرباء 
191000 KM 
العربية راشة نضافة ماعدا سقف وشنطة  
فابريكا دواخل
تم عمل صيانة بالكامل ( زيوت . . فلاتر . .   وبطارية عمرها شهر . . فرد كاوتش انتاج 2022 )   
لا تحتاج اي مصاريف نهائيا  والمعاينة خير دليل 
مرور مدينة نصر 
الرخصة سارية ل ٩ شهور
المعاينة بمعاد مسبق بعبود شبرا مصر 
التواصل لجادين فقط ممنوع التجار او وسيط 
01149899590",Benzine,180000,199999,Black,Automatic,,3000,
195739294,Shubra,02-25-2023,سيارة هوندا سيفيك ٢٠٠٩ vti,330000,Cash,"هوندا سيفيك ٢٠٠٩ vti
فبريكه دواخل راشه نظافه من الخارج
فتحة سقف
السعر ٣٣٠٠٠٠ جنيه 
الاتصال للجادين فقط
٠١١١٦٩١١٠٦١
٠١٢٢١١١٥٩٩٩",Benzine,120000,139999,Black,Automatic,Sedan,1600,
195737673,Darrasa,02-25-2023,سوزوكى موديل 2012 المعاينة بمكانها,100000,Cash,سوزوكى موديل 2012 اللون ابيض المعاينة بمكانها,Benzine,20000,29999,White,Manual,Other,0,800
195743486,Zamalek,02-25-2023,For sale,1500000,Cash,c180 model 2016 exclusive very good condition for sale,Benzine,120000,139999,Gray,Automatic,Sedan,1600,
195744589,Nasr City,02-25-2023,بيجو ٢٠٠٨ موديل ٢٠١٦ تاني يد,380000,,"عريية بحالة جيدة تاني مالك 
السعر قابل للتفاوض",Benzine,100000,119999,Gold,Automatic,SUV,1600,
195742113,Heliopolis,02-25-2023,تويوتا كورولا موديل 2020 كاش او تقسيط,670000,Cash,تويوتا كورولا موديل 2020  - ١٦٠٠ سي سي - 48000 الف كم متر - باور-شاشة متعدة الوسائط تعمل باللمس -مرايات كهرباء-المكيف -مرايات ضم، إغلاق النظام الذكى لركن السيارة-ريموت كنترول -نوافذ كهربائية امامية-نوافذ كهربائية خلفية AUX-USB-Ebs بلوتوث -نظام تحكم في الطاره -نظام إيموبليزر ضد السرقة- وسادة هوائية للسائق -نظام توزيع قوة الفرامل EBD -وسادة هوائية للركاب-جنوط- بصمة سينسور قفل مركزى للابواب-إنذار-كشافات ضبابية-مثبت سرعة -حسسات خلفيه -المعاينة ب ٨٦ شارع فريد سميكة أمام نادي الطيران بمصر الجديدة معرض زيزو أوتوموتيف,Benzine,40000,49999,Silver,Automatic,Sedan,1600,
195739101,Downtown Cairo,02-25-2023,فولكس باسات ٢٠٠٩فبريكه من الاكصدام للاكصدام بدون جرام بويه,450000,Cash,فبريكه بالكامل من الاكصدام للاكصدام بدون جرام بويه ماشيه ٩٠٠٠٠كيلو صيانات توكيل اتنين بصمه بفضل الله بصمه الاسبير لم تستخدم حتى الان اجدد باسات ٢٠٠٩ فى مصر ومستعد للكشف فى التوكيل رخصه سنه ملحوظه الفتيس القديم والماكينه القديمه ١٦٠٠ بدون اعطال بفضل الله,Benzine,90000,99999,Black,Automatic,Sedan,1600,
195743608,Rehab City,02-25-2023,سيات ليون أعلى فئه للبيع,650000,Cash,"سيات ليون ٩٥٠٠٠كم أعلى فئه فابريقه تم تغير باب السائق والكابوت والتابلوه قطع غيار اصليه صيانات توكيل بالكامل أعلى فئه سماعات بيتس بصمه فرش الكنتره فتحة سقف سينسور أمامي وخلفي وكاميرا خلفيه لا تحتاج مصاريف مطلوب ٦٥٠٠٠٠ج 
ت ٠١٠٠٦٠٨٦٦٢٩",Benzine,90000,99999,,Automatic,Sedan,1600,
195646127,New Cairo - El Tagamoa,02-25-2023,X3 60000km 2019,2100000,Cash,فرش اسود ، فابريكا عدا اكصدامين ، بانوراما ، صيانة توكيل ، السعرشامل العقد المسجل,Benzine,60000,69999,Silver,Automatic,SUV,1800,2000
195744667,Heliopolis,02-25-2023,bmw 320i 2010,480000,Cash,"bmw 320i for sale 
165000km
factory paint all",Benzine,160000,179999,,Automatic,Sedan,1800,2000
195742031,Mokattam,02-25-2023,فابريكة برا وجوة حالة ممتازة,370000,Cash,"فابريكة بالكامل ماعدا اكصدام و كبوت مش محتاجة اى مصروف رخصة سنتين اول فئة 
ارجو الاتصال علي الرقم 01000090707",Benzine,140000,159999,Gray,Automatic,SUV,1600,
195744879,Nasr City,02-25-2023,بيجو 508 بحالة الزيرو موديل 2022 اللور  باك اعلي فئه,1070000,,بيجو 508 بحالة الزيرو موديل 2022 اللورباك اعلي فئه جميع الكماليات بانوراما عداد 18000كم صيانه بالتوكيل,Benzine,10000,19999,,Automatic,Sedan,1400,1500
195747410,Zahraa Al Maadi,02-25-2023,حالة شاذة باسات تريند لاين تحفة,1175000,Cash,عداد 14500 حالة ممتازة جدا بها فرش جلد و رخضة 3 سنوات,Benzine,10000,19999,White,Automatic,Sedan,1400,1500
195745655,New Cairo - El Tagamoa,02-25-2023,معروض للبيع,460000,Cash,السياره بحاله الزيرو فابريكا بالكامل أعلي فئه كامله فتحه سقف جنوط آسبور ٢ اير باج تم عمل فرش ارضيه وكراسي جلد جديد من شهر - مرور النزهة رخصه ساريه حتي شهر 7 2025 أول مالك - المعاينة من 10 إلى 4 مساء في التجمع ما عدا يوم الجمعة و السبت من الساعه 10 إلى 4 مساء في مصر الجديده,Benzine,30000,39999,,Automatic,Sedan,1600,
186036095,Downtown Cairo,03-25-2022,BMW 320 مازالت فى الضمان وكافة الصيانات فى التوكيل وبها كل الكماليات,1100000,Cash,"320 فيس ليفت( LCI )موديل 2018 LAST FULLY LOADED PROFILE   تم مد الضمان الى اخر يونيو 2023  والسيارةعاملة 104000KM بها كل الكماليات بالكتالوجات ( بصمة ابواب و شنطة و زرار تشغيل وايقاف للسيارة مع امكانية فتح الشبطة بالقدم  وفتحة سقف وشاشة تاتش وGPS ( نظام ملاحة) مرايات كهرباء وضم وتعتيم آلى وحساسات امامية وخلفية  وتكييف ثنائى وفرش جلد طبيعى اسود اصلى بتاع الفابريكا وحساسات مطر واضاءة و6 ايرباج وطارة مالتى و أضاءات ليد قابلة للتوجية وكراسى امامية كهرباء وكرسى السائق بالذاكرةوبها مثبت ومحدد سرعة بالتحكم فى الفرامل وزجاج فامية جانبى وخلفى وستارة كهربائية خلفية مثبتة على الرخصة وجنوط اسبور ) وكل الصيانات فى التوكيل ولا يوجد بها اى مشاكل او اعطال وبها كاوتش لسه بحالتة بريدجستون run flat وتم تغيير التيل والطنابير امامى وخلفى فى التوكيل وكل الفواتير موجودة من الصفر الى الان ولا تحتاج اى مصاريف نهائى وبها رخصة سنتين ونصف
ولا يوجد بها اى اعمال دهانات او سمكرة وبها بعض الخرابيش الخفيفة الغير واضحة نتيجة الركنه فى الشوارع",Benzine,100000,119999,Blue- Navy Blue,Automatic,Sedan,1800,2000
195729679,Helwan,02-25-2023,سياره للبيع,195000,Cash,عربيه يى واى دى موديل 2014 اتوماتيك وبصمه فبريكه بره وجوه ماعدا رفرف وباب . رقم تليفون التواصل ( 01006634206 ),Benzine,100000,119999,Burgundy,Automatic,Sedan,1600,
195730009,New Cairo - El Tagamoa,02-25-2023,Mercedes C200 AMG 2020 مرسيدس كسر زيرو,2000000,Installments,"Mercedes C200AMG 2020 مرسيدس كسر زيرو
سياره بحاله الزيرو
8000KM
Fully loaded
السياره بها جميع الكماليات 
متاح جميع انظمه التقسيط بمقدم 0% او 20% حتى 84 شهر
للتواصل الرجاء الاتصال: 
01016611835
01016611756",Benzine,0,9999,White,Automatic,Sedan,,
195730040,Maadi,02-25-2023,BMW X7 Xdrive 2020 M Sport,4000000,Installments,"Brand Used

BMW X7 Xdrive 2020 M Sport

فبريكة بالكامل 
صيانات وكيل 

- Immediate Delivery 
- Installments Available 
- Trade-In Available

استبدل سيارتك القديمه بسيارتك الجديده باحسن سعر
______________________________

متاح تقسيط بمقدم يبدا من ٢٠٪
ومتاح لدينا جميع برامج التقسيط لجميع الشركات والبنوك
ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
نتشرف بزيارتكم معرض Auto Run 
١٤ احمد فخري مدينه نصر بجوار مستشفي حسبو الدولي

مواعيد العمل من ١١ صباحا الي ١١ مساءا جميع ايام الاسبوع

FOR MORE INFORMATION 

01503500966
01503500366",Benzine,60000,69999,,Automatic,4X4,,
